event-id,visible,timestamp,location-long,location-lat,gps:hdop,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
20952566751,true,2019-06-19 14:50:04.000,-105.17071,40.03565,1.3,"gps","Hirundo rustica","49324","2510-63486","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566752,true,2019-06-23 13:00:07.000,-105.24714,40.10122,1.9,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566753,true,2019-06-23 13:10:06.000,-105.24274,40.09871,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566754,true,2019-06-23 13:20:05.000,-105.24325,40.09871,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566755,true,2019-06-23 13:30:11.000,-105.24721,40.10131,3.3,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566756,true,2019-06-23 13:40:11.000,-105.24709,40.10121,2.6,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566757,true,2019-06-23 13:50:09.000,-105.24709,40.10113,3.3,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566758,true,2019-06-23 14:00:08.000,-105.24388,40.09849,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566759,true,2019-06-23 14:20:11.000,-105.24513,40.09877,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566760,true,2019-06-23 14:30:09.000,-105.24242,40.09963,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566761,true,2019-06-23 14:40:08.000,-105.24718,40.10134,1.4,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566762,true,2019-06-23 14:50:08.000,-105.25154,40.09725,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566763,true,2019-06-24 13:00:06.000,-105.24437,40.09672,1.4,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566764,true,2019-06-24 13:10:10.000,-105.24562,40.09968,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566765,true,2019-06-24 13:20:11.000,-105.24504,40.0945,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566766,true,2019-06-24 13:30:09.000,-105.24299,40.09832,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566767,true,2019-06-24 13:40:10.000,-105.2472,40.10131,1.4,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566768,true,2019-06-24 13:50:11.000,-105.24078,40.09596,0.9,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566769,true,2019-06-24 14:00:05.000,-105.24712,40.10104,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566770,true,2019-06-24 14:10:11.000,-105.24724,40.10113,4.8,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566771,true,2019-06-24 14:30:06.000,-105.2408,40.09006,3.0,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566772,true,2019-06-24 14:40:08.000,-105.24392,40.0992,1.5,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566773,true,2019-06-24 14:50:08.000,-105.24448,40.09599,1.7,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566774,true,2019-06-24 15:00:04.000,-105.24754,40.10035,1.4,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566775,true,2019-06-25 13:00:04.000,-105.22876,40.08196,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566776,true,2019-06-25 13:10:11.000,-105.24414,40.09871,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566777,true,2019-06-25 13:20:10.000,-105.24727,40.10125,2.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566778,true,2019-06-25 13:40:07.000,-105.23968,40.09515,2.0,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566779,true,2019-06-25 13:50:04.000,-105.24677,40.10384,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566780,true,2019-06-25 14:00:04.000,-105.24678,40.10383,1.6,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566781,true,2019-06-25 14:10:10.000,-105.24169,40.09521,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566782,true,2019-06-25 14:30:08.000,-105.2433,40.0966,1.5,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566783,true,2019-06-25 14:40:10.000,-105.24719,40.10132,2.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566784,true,2019-06-25 14:50:04.000,-105.24697,40.10141,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566785,true,2019-06-25 15:00:11.000,-105.24754,40.10061,1.4,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566786,true,2019-06-26 13:00:07.000,-105.24457,40.09736,1.6,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566791,true,2019-06-26 13:10:11.000,-105.2484,40.09705,1.1,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566792,true,2019-06-26 13:20:05.000,-105.24747,40.10128,1.3,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566795,true,2019-06-26 13:30:07.000,-105.24722,40.10122,2.3,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566799,true,2019-06-26 13:40:11.000,-105.24698,40.09768,1.2,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566801,true,2019-06-26 13:50:11.000,-105.24718,40.10133,4.6,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566804,true,2019-06-26 14:00:11.000,-105.24689,40.10118,4.9,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566808,true,2019-06-26 14:10:10.000,-105.24386,40.09852,0.9,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566809,true,2019-06-26 14:20:06.000,-105.2488,40.09864,1.8,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566815,true,2019-06-26 14:40:07.000,-105.24457,40.09554,1.7,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566818,true,2019-06-26 14:50:05.000,-105.24745,40.10123,1.4,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566821,true,2019-06-26 15:00:12.000,-105.24541,40.09278,1.5,"gps","Hirundo rustica","49332","2640-97337","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566788,true,2019-06-26 13:00:11.000,-105.24708,40.10127,1.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566790,true,2019-06-26 13:10:07.000,-105.2486,40.10106,1.9,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566793,true,2019-06-26 13:20:07.000,-105.24663,40.09925,1.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566796,true,2019-06-26 13:30:09.000,-105.24381,40.09849,1.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566797,true,2019-06-26 13:40:06.000,-105.24487,40.10634,1.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566802,true,2019-06-26 13:50:11.000,-105.24746,40.10078,4.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566805,true,2019-06-26 14:00:11.000,-105.24044,40.09159,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566806,true,2019-06-26 14:10:06.000,-105.24699,40.10131,1.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566810,true,2019-06-26 14:20:09.000,-105.24717,40.10126,2.5,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566813,true,2019-06-26 14:30:11.000,-105.2471,40.10148,3.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566816,true,2019-06-26 14:40:08.000,-105.24714,40.10121,1.6,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566820,true,2019-06-26 15:00:09.000,-105.24716,40.10128,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566823,true,2019-06-27 13:00:11.000,-105.24496,40.09121,1.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566825,true,2019-06-27 13:10:11.000,-105.24504,40.09147,2.8,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566827,true,2019-06-27 13:20:06.000,-105.25638,40.10018,1.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566828,true,2019-06-27 13:30:04.000,-105.24493,40.09408,1.9,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566831,true,2019-06-27 13:40:11.000,-105.24698,40.10139,4.7,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566834,true,2019-06-27 13:50:11.000,-105.24545,40.09913,1.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566836,true,2019-06-27 14:00:04.000,-105.24695,40.10128,1.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566837,true,2019-06-27 14:10:04.000,-105.247,40.10131,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566840,true,2019-06-27 14:20:08.000,-105.24725,40.09467,1.8,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566841,true,2019-06-27 14:30:04.000,-105.247,40.10126,0.9,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566844,true,2019-06-27 14:40:04.000,-105.24697,40.10127,1.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566846,true,2019-06-27 14:50:07.000,-105.24775,40.10231,1.5,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566848,true,2019-06-27 15:00:05.000,-105.24849,40.10295,1.7,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566851,true,2019-06-28 13:00:04.000,-105.24563,40.0995,2.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566852,true,2019-06-28 13:10:10.000,-105.2471,40.10126,1.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566856,true,2019-06-28 13:20:11.000,-105.24499,40.09796,1.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566858,true,2019-06-28 13:30:09.000,-105.24713,40.10124,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566860,true,2019-06-28 13:40:04.000,-105.24706,40.10122,1.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566862,true,2019-06-28 13:50:09.000,-105.2472,40.10126,1.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566867,true,2019-06-28 14:10:11.000,-105.24716,40.10126,2.7,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566869,true,2019-06-28 14:20:04.000,-105.24798,40.10076,1.5,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566872,true,2019-06-28 14:30:11.000,-105.24692,40.10129,3.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566874,true,2019-06-28 14:40:07.000,-105.24721,40.10124,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566876,true,2019-06-28 14:50:04.000,-105.25062,40.1008,1.5,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566878,true,2019-06-28 15:00:04.000,-105.24721,40.10122,1.8,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566881,true,2019-06-29 13:00:06.000,-105.24586,40.0993,1.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566883,true,2019-06-29 13:10:04.000,-105.2471,40.10206,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566887,true,2019-06-29 13:20:08.000,-105.24748,40.10093,1.2,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566891,true,2019-06-29 13:30:11.000,-105.2472,40.10099,2.7,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566893,true,2019-06-29 13:40:11.000,-105.2472,40.10138,2.9,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566894,true,2019-06-29 13:50:06.000,-105.24784,40.10253,1.0,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566896,true,2019-06-29 14:00:04.000,-105.24538,40.09879,1.1,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566900,true,2019-06-29 14:10:11.000,-105.24721,40.10146,2.4,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566902,true,2019-06-29 14:20:05.000,-105.2465,40.10236,1.3,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566908,true,2019-06-29 14:40:11.000,-105.24722,40.10139,4.5,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952566909,true,2019-06-29 14:50:07.000,-105.24229,40.09304,1.6,"gps","Hirundo rustica","49331","2640-97500","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567152,true,2019-07-15 13:00:08.000,-105.17105,40.03606,1.8,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567154,true,2019-07-15 13:10:05.000,-105.17109,40.03604,2.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567158,true,2019-07-15 13:30:10.000,-105.17085,40.03603,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567162,true,2019-07-15 13:40:11.000,-105.18015,40.02718,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567164,true,2019-07-15 13:50:07.000,-105.17076,40.03616,2.6,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567167,true,2019-07-15 14:00:08.000,-105.17112,40.03622,1.9,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567169,true,2019-07-15 14:10:04.000,-105.17096,40.03581,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567174,true,2019-07-15 14:20:07.000,-105.17084,40.03644,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567175,true,2019-07-15 14:30:04.000,-105.17052,40.03612,1.6,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567178,true,2019-07-15 14:40:04.000,-105.17054,40.03608,1.6,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567180,true,2019-07-15 14:50:04.000,-105.17037,40.03612,1.3,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567183,true,2019-07-15 15:00:04.000,-105.17051,40.03605,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567186,true,2019-07-16 13:00:07.000,-105.17114,40.03626,2.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567190,true,2019-07-16 13:10:11.000,-105.18146,40.02959,0.9,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567191,true,2019-07-16 13:20:05.000,-105.18672,40.0248,1.9,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567196,true,2019-07-16 13:30:11.000,-105.1702,40.03641,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567199,true,2019-07-16 13:40:11.000,-105.1701,40.03623,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567200,true,2019-07-16 13:50:06.000,-105.17092,40.0362,1.5,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567202,true,2019-07-16 14:00:04.000,-105.1705,40.03605,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567205,true,2019-07-16 14:10:04.000,-105.17096,40.03621,1.6,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567207,true,2019-07-16 14:20:06.000,-105.17098,40.03611,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567210,true,2019-07-16 14:30:04.000,-105.17098,40.03614,3.4,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567214,true,2019-07-16 14:40:05.000,-105.17496,40.03518,1.3,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567215,true,2019-07-16 14:50:04.000,-105.17161,40.03683,1.0,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567219,true,2019-07-16 15:00:11.000,-105.1704,40.03617,0.9,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567221,true,2019-07-17 13:00:10.000,-105.17066,40.03607,1.0,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567222,true,2019-07-17 13:10:11.000,-105.17076,40.03602,1.7,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567223,true,2019-07-17 13:20:09.000,-105.17154,40.03584,1.4,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567224,true,2019-07-17 13:30:11.000,-105.17147,40.03576,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567225,true,2019-07-17 13:40:11.000,-105.1708,40.03606,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567226,true,2019-07-17 13:50:04.000,-105.17051,40.03608,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567227,true,2019-07-17 14:00:06.000,-105.17104,40.03623,1.3,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567228,true,2019-07-17 14:20:05.000,-105.17104,40.03621,2.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567229,true,2019-07-17 14:40:09.000,-105.16918,40.03683,1.7,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567230,true,2019-07-17 14:50:10.000,-105.17375,40.03658,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567231,true,2019-07-17 15:00:10.000,-105.17152,40.0366,0.9,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567232,true,2019-07-18 13:00:10.000,-105.17002,40.03634,1.9,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567233,true,2019-07-18 13:10:08.000,-105.171,40.03607,1.0,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567234,true,2019-07-18 13:20:11.000,-105.17187,40.03596,1.4,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567235,true,2019-07-18 13:30:05.000,-105.17086,40.03376,1.4,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567236,true,2019-07-18 13:40:09.000,-105.171,40.03619,2.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567237,true,2019-07-18 13:50:06.000,-105.17191,40.03498,1.1,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567238,true,2019-07-18 14:00:09.000,-105.17098,40.03588,1.8,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567239,true,2019-07-18 14:10:04.000,-105.17351,40.03827,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567240,true,2019-07-18 14:20:05.000,-105.18013,40.02744,1.3,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567241,true,2019-07-18 14:30:04.000,-105.17062,40.0368,1.2,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567242,true,2019-07-18 14:40:05.000,-105.17114,40.0364,1.0,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567243,true,2019-07-18 14:50:05.000,-105.17569,40.03306,3.5,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567244,true,2019-07-18 15:00:11.000,-105.17268,40.0365,1.7,"gps","Hirundo rustica","49337","2640-97580","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567314,true,2020-06-13 13:10:11.000,-105.17558,40.03982,1.1,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567315,true,2020-06-13 13:20:08.000,-105.16705,40.02891,1.3,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567316,true,2020-06-13 13:50:11.000,-105.17096,40.036,1.0,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567317,true,2020-06-13 14:00:11.000,-105.17027,40.03574,1.0,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567318,true,2020-06-13 14:30:11.000,-105.16992,40.03601,1.4,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567319,true,2020-06-13 14:50:11.000,-105.17041,40.03586,1.8,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567320,true,2020-06-13 15:00:11.000,-105.17751,40.0399,1.3,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567321,true,2020-06-14 13:00:11.000,-105.16986,40.03593,1.7,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567322,true,2020-06-14 13:20:11.000,-105.1705,40.03601,1.2,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
20952567323,true,2020-06-14 13:30:11.000,-105.17008,40.03579,1.6,"gps","Hirundo rustica","49336","2510-63484","Barn Swallow Hirundidae GPS data from Boulder County, CO, USA"
